,filename,x_ct,y_ct,z_ct,x_modified,y_modified,z_modified,case_number,part
1524,regenerated_new/2/T/case-100164_JAY_ANNOTATION_NONE.png,-362.404,-46.4747,87.9286,38.09601,332.4747,286.0,case-100164,lower
1525,regenerated_new/3/T/case-100164_JAY_ANNOTATION_NONE.png,-365.951,154.066,87.9286,34.54901,131.934,286.0,case-100164,lower
1526,regenerated_new/4/T/case-100164_JAY_ANNOTATION.png,-198.705,-118.941,87.9286,201.795,404.941,286.0,case-100164,lower
1527,regenerated_new/5/T/case-100164_JAY_ANNOTATION.png,-197.919,139.447,87.9286,202.581,146.553,286.0,case-100164,lower
1528,regenerated_new/10/T/case-100164_JAY_ANNOTATION.png,-349.744,38.1919,87.9286,50.756012,247.8081,286.0,case-100164,lower
1529,regenerated_new/11/T/case-100164_JAY_ANNOTATION.png,-261.535,30.7152,87.9286,138.965,255.2848,286.0,case-100164,lower
1530,regenerated_new/12/T/case-100164_JAY_ANNOTATION.png,-195.025,-37.9184,87.9286,205.475,323.9184,286.0,case-100164,lower
1531,regenerated_new/13/T/case-100164_JAY_ANNOTATION.png,-179.543,118.089,87.9286,220.957,167.91101,286.0,case-100164,lower
1532,regenerated_new/14/T/case-100164_JAY_ANNOTATION.png,-98.7702,-6.14375,87.9286,301.7298,292.14374,286.0,case-100164,lower
1533,regenerated_new/15/T/case-100164_JAY_ANNOTATION.png,54.7875,-26.924,87.9286,455.2875,312.924,286.0,case-100164,lower
1534,regenerated_new/16/T/case-100164_JAY_ANNOTATION.png,17.4667,-129.511,87.9286,417.9667,415.511,286.0,case-100164,lower
1535,regenerated_new/17/T/case-100164_JAY_ANNOTATION.png,11.1559,68.5274,87.9286,411.6559,217.4726,286.0,case-100164,lower
1536,regenerated_new/18/T/case-100164_JAY_ANNOTATION.png,174.454,-16.5727,87.9286,574.954,302.5727,286.0,case-100164,lower
1537,regenerated_new/19/T/case-100164_JAY_ANNOTATION.png,151.341,-108.755,87.9286,551.841,394.755,286.0,case-100164,lower
1538,regenerated_new/20/T/case-100164_JAY_ANNOTATION.png,149.616,63.9624,87.9286,550.11597,222.0376,286.0,case-100164,lower
1539,regenerated_new/1/H/case-100229_JAY_ANNOTATION.png,-136.5,0.0,75.1698,138.0,244.5,244.5,case-100229,upper
1540,regenerated_new/2/H/case-100229_JAY_ANNOTATION.png,-14.4472,-136.44,75.1698,260.0528,380.94,244.5,case-100229,upper
1541,regenerated_new/3/H/case-100229_JAY_ANNOTATION.png,-26.7796,124.692,75.1698,247.7204,119.808,244.5,case-100229,upper
1542,regenerated_new/4/H/case-100229_JAY_ANNOTATION.png,124.837,-131.802,75.1698,399.337,376.302,244.5,case-100229,upper
1543,regenerated_new/5/H/case-100229_JAY_ANNOTATION.png,124.939,116.751,75.1698,399.439,127.749,244.5,case-100229,upper
1544,regenerated_new/6/H/case-100229_JAY_ANNOTATION.png,223.94,-114.25,75.1698,498.44,358.75,244.5,case-100229,upper
1545,regenerated_new/7/H/case-100229_JAY_ANNOTATION.png,196.982,127.442,75.1698,471.482,117.058,244.5,case-100229,upper
1546,regenerated_new/8/H/case-100229_JAY_ANNOTATION.png,190.94,113.963,75.1698,465.44,130.537,244.5,case-100229,upper
1547,regenerated_new/9/H/case-100229_JAY_ANNOTATION.png,153.292,-120.757,75.1698,427.792,365.25702,244.5,case-100229,upper
1548,regenerated_new/10/H/case-100229_JAY_ANNOTATION.png,-3.50111,-10.6515,75.1698,270.9989,255.1515,244.5,case-100229,upper
1549,regenerated_new/11/H/case-100229_JAY_ANNOTATION.png,61.7186,-4.7207,75.1698,336.2186,249.2207,244.5,case-100229,upper
1550,regenerated_new/12/H/case-100229_JAY_ANNOTATION.png,124.886,-74.4302,75.1698,399.386,318.9302,244.5,case-100229,upper
1551,regenerated_new/13/H/case-100229_JAY_ANNOTATION.png,119.339,61.1991,75.1698,393.839,183.3009,244.5,case-100229,upper
1552,regenerated_new/14/H/case-100229_JAY_ANNOTATION.png,201.885,-2.62153,75.1698,476.385,247.12154,244.5,case-100229,upper
1553,regenerated_new/1/H/case-100245_JAY_ANNOTATION.png,-163.42,-32.426,100.995,127.58,360.926,328.5,case-100245,upper
1554,regenerated_new/2/H/case-100245_JAY_ANNOTATION.png,-27.5819,-135.626,100.995,263.4181,464.126,328.5,case-100245,upper
1555,regenerated_new/3/H/case-100245_JAY_ANNOTATION.png,-38.674,136.983,100.995,252.32599,191.517,328.5,case-100245,upper
1556,regenerated_new/4/H/case-100245_JAY_ANNOTATION.png,85.2425,-135.075,100.995,376.2425,463.575,328.5,case-100245,upper
1557,regenerated_new/5/H/case-100245_JAY_ANNOTATION.png,107.913,112.469,100.995,398.913,216.031,328.5,case-100245,upper
1558,regenerated_new/6/H/case-100245_JAY_ANNOTATION.png,219.203,-266.237,100.995,510.203,594.737,328.5,case-100245,upper
1559,regenerated_new/7/H/case-100245_JAY_ANNOTATION.png,205.807,236.789,100.995,496.807,91.711,328.5,case-100245,upper
1560,regenerated_new/8/H/case-100245_JAY_ANNOTATION.png,163.373,-19.5985,100.995,454.373,348.0985,328.5,case-100245,upper
1561,regenerated_new/9/H/case-100245_JAY_ANNOTATION.png,98.783,-18.9865,100.995,389.783,347.4865,328.5,case-100245,upper
1562,regenerated_new/10/H/case-100245_JAY_ANNOTATION.png,-25.706,-18.3641,100.995,265.294,346.8641,328.5,case-100245,upper
1563,regenerated_new/11/H/case-100245_JAY_ANNOTATION.png,22.126,-12.8994,100.995,313.126,341.3994,328.5,case-100245,upper
1564,regenerated_new/12/H/case-100245_JAY_ANNOTATION.png,134.67,-66.1488,100.995,425.66998,394.6488,328.5,case-100245,upper
1565,regenerated_new/13/H/case-100245_JAY_ANNOTATION.png,111.777,69.3773,100.995,402.777,259.1227,328.5,case-100245,upper
1566,regenerated_new/14/H/case-100245_JAY_ANNOTATION.png,227.895,-26.1194,100.995,518.895,354.6194,328.5,case-100245,upper
1567,regenerated_new/2/T/case-100245_JAY_ANNOTATION_NONE.png,-392.47,-106.436,107.605,8.029999,456.436,350.0,case-100245,lower
1568,regenerated_new/3/T/case-100245_JAY_ANNOTATION_NONE.png,-385.85,118.622,107.605,14.649994,231.37799,350.0,case-100245,lower
1569,regenerated_new/4/T/case-100245_JAY_ANNOTATION.png,-237.293,-133.487,107.605,163.207,483.487,350.0,case-100245,lower
1570,regenerated_new/5/T/case-100245_JAY_ANNOTATION.png,-249.193,128.681,107.605,151.307,221.319,350.0,case-100245,lower
1571,regenerated_new/10/T/case-100245_JAY_ANNOTATION.png,-389.507,-12.5713,107.605,10.993011,362.5713,350.0,case-100245,lower
1572,regenerated_new/11/T/case-100245_JAY_ANNOTATION.png,-318.838,-2.86975,107.605,81.66199,352.86975,350.0,case-100245,lower
1573,regenerated_new/12/T/case-100245_JAY_ANNOTATION.png,-251.939,-64.1109,107.605,148.561,414.1109,350.0,case-100245,lower
1574,regenerated_new/13/T/case-100245_JAY_ANNOTATION.png,-227.557,122.951,107.605,172.943,227.04901,350.0,case-100245,lower
1575,regenerated_new/14/T/case-100245_JAY_ANNOTATION.png,-125.595,-6.33755,107.605,274.905,356.33755,350.0,case-100245,lower
1576,regenerated_new/15/T/case-100245_JAY_ANNOTATION.png,82.5425,0.656016,107.605,483.0425,349.344,350.0,case-100245,lower
1577,regenerated_new/16/T/case-100245_JAY_ANNOTATION.png,33.5104,-88.1326,107.605,434.0104,438.1326,350.0,case-100245,lower
1578,regenerated_new/17/T/case-100245_JAY_ANNOTATION.png,34.1859,76.6351,107.605,434.6859,273.3649,350.0,case-100245,lower
1579,regenerated_new/18/T/case-100245_JAY_ANNOTATION.png,225.604,-1.14863,107.605,626.104,351.14862,350.0,case-100245,lower
1580,regenerated_new/19/T/case-100245_JAY_ANNOTATION.png,185.982,-93.566,107.605,586.482,443.566,350.0,case-100245,lower
1581,regenerated_new/20/T/case-100245_JAY_ANNOTATION.png,175.027,83.3933,107.605,575.527,266.6067,350.0,case-100245,lower
1582,regenerated_new/1/H/case-100247_JAY_ANNOTATION.png,-186.911,-23.7781,69.1746,98.089005,248.7781,225.0,case-100247,upper
1583,regenerated_new/2/H/case-100247_JAY_ANNOTATION.png,-2.91641,-147.018,69.1746,282.0836,372.018,225.0,case-100247,upper
1584,regenerated_new/3/H/case-100247_JAY_ANNOTATION.png,-41.4975,111.832,69.1746,243.5025,113.168,225.0,case-100247,upper
1585,regenerated_new/4/H/case-100247_JAY_ANNOTATION.png,109.941,-107.339,69.1746,394.941,332.339,225.0,case-100247,upper
1586,regenerated_new/5/H/case-100247_JAY_ANNOTATION.png,92.0419,123.87,69.1746,377.0419,101.130005,225.0,case-100247,upper
1587,regenerated_new/6/H/case-100247_JAY_ANNOTATION.png,248.386,-194.56,69.1746,533.386,419.56,225.0,case-100247,upper
1588,regenerated_new/7/H/case-100247_JAY_ANNOTATION.png,123.216,133.407,69.1746,408.216,91.593,225.0,case-100247,upper
1589,regenerated_new/8/H/case-100247_JAY_ANNOTATION.png,145.56,33.553,69.1746,430.56,191.44699,225.0,case-100247,upper
1590,regenerated_new/9/H/case-100247_JAY_ANNOTATION.png,118.734,-106.557,69.1746,403.734,331.557,225.0,case-100247,upper
1591,regenerated_new/10/H/case-100247_JAY_ANNOTATION.png,-6.69159,-7.89579,69.1746,278.3084,232.89578,225.0,case-100247,upper
1592,regenerated_new/11/H/case-100247_JAY_ANNOTATION.png,76.3149,-2.79694,69.1746,361.3149,227.79694,225.0,case-100247,upper
1593,regenerated_new/12/H/case-100247_JAY_ANNOTATION.png,170.761,-46.1413,69.1746,455.761,271.1413,225.0,case-100247,upper
1594,regenerated_new/13/H/case-100247_JAY_ANNOTATION.png,127.354,69.4436,69.1746,412.354,155.5564,225.0,case-100247,upper
1595,regenerated_new/14/H/case-100247_JAY_ANNOTATION.png,245.44,28.3794,69.1746,530.44,196.6206,225.0,case-100247,upper
1596,regenerated_new/2/T/case-100247_JAY_ANNOTATION_NONE.png,-359.585,-122.994,61.4886,40.91501,322.99402,200.0,case-100247,lower
1597,regenerated_new/3/T/case-100247_JAY_ANNOTATION_NONE.png,-375.205,116.975,61.4886,25.295013,83.024994,200.0,case-100247,lower
1598,regenerated_new/4/T/case-100247_JAY_ANNOTATION.png,-171.542,-108.499,61.4886,228.958,308.499,200.0,case-100247,lower
1599,regenerated_new/5/T/case-100247_JAY_ANNOTATION.png,-237.282,160.019,61.4886,163.218,39.981003,200.0,case-100247,lower
1600,regenerated_new/10/T/case-100247_JAY_ANNOTATION.png,-314.006,0.535827,61.4886,86.49399,199.46417,200.0,case-100247,lower
1601,regenerated_new/11/T/case-100247_JAY_ANNOTATION.png,-254.036,6.35512,61.4886,146.464,193.64488,200.0,case-100247,lower
1602,regenerated_new/12/T/case-100247_JAY_ANNOTATION.png,-166.32,-53.6286,61.4886,234.18,253.6286,200.0,case-100247,lower
1603,regenerated_new/13/T/case-100247_JAY_ANNOTATION.png,-158.855,91.8165,61.4886,241.645,108.1835,200.0,case-100247,lower
1604,regenerated_new/14/T/case-100247_JAY_ANNOTATION.png,-45.8802,35.7456,61.4886,354.6198,164.2544,200.0,case-100247,lower
1605,regenerated_new/15/T/case-100247_JAY_ANNOTATION.png,126.556,47.6206,61.4886,527.056,152.3794,200.0,case-100247,lower
1606,regenerated_new/16/T/case-100247_JAY_ANNOTATION.png,98.6216,-40.521,61.4886,499.12158,240.521,200.0,case-100247,lower
1607,regenerated_new/17/T/case-100247_JAY_ANNOTATION.png,97.3117,125.131,61.4886,497.8117,74.869,200.0,case-100247,lower
1608,regenerated_new/18/T/case-100247_JAY_ANNOTATION.png,265.74,33.2237,61.4886,666.24,166.7763,200.0,case-100247,lower
1609,regenerated_new/19/T/case-100247_JAY_ANNOTATION.png,237.023,-42.8052,61.4886,637.523,242.8052,200.0,case-100247,lower
1610,regenerated_new/20/T/case-100247_JAY_ANNOTATION.png,233.753,120.904,61.4886,634.253,79.09601,200.0,case-100247,lower
1611,regenerated_new/1/H/case-100254_JAY_ANNOTATION.png,-173.011,107.338,101.456,101.489,222.662,330.0,case-100254,upper
1612,regenerated_new/2/H/case-100254_JAY_ANNOTATION.png,-55.4646,-64.0417,101.456,219.0354,394.0417,330.0,case-100254,upper
1613,regenerated_new/3/H/case-100254_JAY_ANNOTATION.png,-19.2599,229.801,101.456,255.24011,100.199005,330.0,case-100254,upper
1614,regenerated_new/4/H/case-100254_JAY_ANNOTATION.png,113.859,-63.6222,101.456,388.359,393.6222,330.0,case-100254,upper
1615,regenerated_new/5/H/case-100254_JAY_ANNOTATION.png,112.94,181.453,101.456,387.44,148.547,330.0,case-100254,upper
1616,regenerated_new/6/H/case-100254_JAY_ANNOTATION.png,226.019,-196.889,101.456,500.51898,526.88904,330.0,case-100254,upper
1617,regenerated_new/7/H/case-100254_JAY_ANNOTATION.png,243.922,233.033,101.456,518.422,96.966995,330.0,case-100254,upper
1618,regenerated_new/8/H/case-100254_JAY_ANNOTATION.png,100.222,-56.549,101.456,374.722,386.549,330.0,case-100254,upper
1619,regenerated_new/9/H/case-100254_JAY_ANNOTATION.png,122.091,5.93532,101.456,396.591,324.0647,330.0,case-100254,upper
1620,regenerated_new/10/H/case-100254_JAY_ANNOTATION.png,-16.282,75.9062,101.456,258.218,254.09381,330.0,case-100254,upper
1621,regenerated_new/11/H/case-100254_JAY_ANNOTATION.png,53.4266,46.9036,101.456,327.9266,283.0964,330.0,case-100254,upper
1622,regenerated_new/12/H/case-100254_JAY_ANNOTATION.png,118.679,-12.6501,101.456,393.17902,342.6501,330.0,case-100254,upper
1623,regenerated_new/13/H/case-100254_JAY_ANNOTATION.png,172.765,155.66,101.456,447.265,174.34,330.0,case-100254,upper
1624,regenerated_new/14/H/case-100254_JAY_ANNOTATION.png,220.558,16.503,101.456,495.05798,313.497,330.0,case-100254,upper
1625,regenerated_new/3/T/case-100254_JAY_ANNOTATION_NONE.png,-321.149,218.385,83.1633,34.351013,52.115005,270.5,case-100254,lower
1626,regenerated_new/4/T/case-100254_JAY_ANNOTATION.png,-226.031,-92.3924,83.1633,129.469,362.8924,270.5,case-100254,lower
1627,regenerated_new/5/T/case-100254_JAY_ANNOTATION.png,-181.576,175.989,83.1633,173.924,94.511,270.5,case-100254,lower
1628,regenerated_new/10/T/case-100254_JAY_ANNOTATION.png,-324.65,56.5439,83.1633,30.850006,213.9561,270.5,case-100254,lower
1629,regenerated_new/11/T/case-100254_JAY_ANNOTATION.png,-294.761,44.117,83.1633,60.739014,226.383,270.5,case-100254,lower
1630,regenerated_new/12/T/case-100254_JAY_ANNOTATION.png,-204.699,-37.2419,83.1633,150.801,307.74188,270.5,case-100254,lower
1631,regenerated_new/13/T/case-100254_JAY_ANNOTATION.png,-153.58,125.387,83.1633,201.92,145.113,270.5,case-100254,lower
1632,regenerated_new/14/T/case-100254_JAY_ANNOTATION.png,-106.617,-1.82492,83.1633,248.883,272.32492,270.5,case-100254,lower
1633,regenerated_new/15/T/case-100254_JAY_ANNOTATION.png,68.2842,-41.8038,83.1633,423.7842,312.3038,270.5,case-100254,lower
1634,regenerated_new/16/T/case-100254_JAY_ANNOTATION.png,10.7708,-104.579,83.1633,366.2708,375.079,270.5,case-100254,lower
1635,regenerated_new/17/T/case-100254_JAY_ANNOTATION.png,30.8107,72.6683,83.1633,386.3107,197.8317,270.5,case-100254,lower
1636,regenerated_new/18/T/case-100254_JAY_ANNOTATION.png,192.077,-30.7169,83.1633,547.577,301.21692,270.5,case-100254,lower
1637,regenerated_new/19/T/case-100254_JAY_ANNOTATION.png,152.313,-112.47,83.1633,507.813,382.97,270.5,case-100254,lower
1638,regenerated_new/20/T/case-100254_JAY_ANNOTATION.png,168.29,44.5051,83.1633,523.79,225.9949,270.5,case-100254,lower
1639,regenerated_new/1/H/case-100265_JAY_ANNOTATION.png,-194.752,-15.3507,76.5533,96.248,264.3507,249.0,case-100265,upper
1640,regenerated_new/2/H/case-100265_JAY_ANNOTATION.png,-39.1502,-146.824,76.5533,251.8498,395.824,249.0,case-100265,upper
1641,regenerated_new/3/H/case-100265_JAY_ANNOTATION.png,-45.1898,126.699,76.5533,245.81021,122.300995,249.0,case-100265,upper
1642,regenerated_new/4/H/case-100265_JAY_ANNOTATION.png,46.3753,-115.028,76.5533,337.3753,364.02798,249.0,case-100265,upper
1643,regenerated_new/5/H/case-100265_JAY_ANNOTATION.png,89.3068,106.409,76.5533,380.3068,142.591,249.0,case-100265,upper
1644,regenerated_new/6/H/case-100265_JAY_ANNOTATION.png,260.539,-194.846,76.5533,551.539,443.84598,249.0,case-100265,upper
1645,regenerated_new/7/H/case-100265_JAY_ANNOTATION.png,225.823,161.246,76.5533,516.823,87.754,249.0,case-100265,upper
1646,regenerated_new/8/H/case-100265_JAY_ANNOTATION.png,184.728,62.7939,76.5533,475.728,186.20609,249.0,case-100265,upper
1647,regenerated_new/9/H/case-100265_JAY_ANNOTATION.png,166.508,-75.4989,76.5533,457.508,324.4989,249.0,case-100265,upper
1648,regenerated_new/10/H/case-100265_JAY_ANNOTATION.png,-26.648,-7.39777,76.5533,264.352,256.39777,249.0,case-100265,upper
1649,regenerated_new/11/H/case-100265_JAY_ANNOTATION.png,49.3502,-9.30277,76.5533,340.3502,258.30276,249.0,case-100265,upper
1650,regenerated_new/12/H/case-100265_JAY_ANNOTATION.png,143.62,-76.8121,76.5533,434.62,325.8121,249.0,case-100265,upper
1651,regenerated_new/13/H/case-100265_JAY_ANNOTATION.png,157.664,84.5953,76.5533,448.664,164.4047,249.0,case-100265,upper
1652,regenerated_new/14/H/case-100265_JAY_ANNOTATION.png,208.475,-11.3421,76.5533,499.47498,260.3421,249.0,case-100265,upper
1653,regenerated_new/2/T/case-100265_JAY_ANNOTATION_NONE.png,-306.478,-120.526,64.4093,19.022003,330.026,209.5,case-100265,lower
1654,regenerated_new/3/T/case-100265_JAY_ANNOTATION_NONE.png,-306.124,136.033,64.4093,19.376007,73.466995,209.5,case-100265,lower
1655,regenerated_new/4/T/case-100265_JAY_ANNOTATION.png,-117.253,-122.132,64.4093,208.24701,331.63202,209.5,case-100265,lower
1656,regenerated_new/5/T/case-100265_JAY_ANNOTATION.png,-95.3422,135.324,64.4093,230.1578,74.175995,209.5,case-100265,lower
1657,regenerated_new/10/T/case-100265_JAY_ANNOTATION.png,-283.308,9.23429,64.4093,42.191986,200.26572,209.5,case-100265,lower
1658,regenerated_new/11/T/case-100265_JAY_ANNOTATION.png,-215.773,3.46208,64.4093,109.727005,206.03792,209.5,case-100265,lower
1659,regenerated_new/12/T/case-100265_JAY_ANNOTATION.png,-117.436,-60.0727,64.4093,208.064,269.5727,209.5,case-100265,lower
1660,regenerated_new/13/T/case-100265_JAY_ANNOTATION.png,-95.8381,94.3711,64.4093,229.6619,115.1289,209.5,case-100265,lower
1661,regenerated_new/14/T/case-100265_JAY_ANNOTATION.png,-59.5462,-3.14582,64.4093,265.9538,212.64581,209.5,case-100265,lower
1662,regenerated_new/15/T/case-100265_JAY_ANNOTATION.png,136.149,-24.8211,64.4093,461.649,234.3211,209.5,case-100265,lower
1663,regenerated_new/16/T/case-100265_JAY_ANNOTATION.png,80.4825,-126.268,64.4093,405.98248,335.768,209.5,case-100265,lower
1664,regenerated_new/17/T/case-100265_JAY_ANNOTATION.png,73.0978,95.3083,64.4093,398.5978,114.1917,209.5,case-100265,lower
1665,regenerated_new/18/T/case-100265_JAY_ANNOTATION.png,240.515,0.241227,64.4093,566.015,209.25877,209.5,case-100265,lower
1666,regenerated_new/19/T/case-100265_JAY_ANNOTATION.png,211.756,-90.3411,64.4093,537.256,299.8411,209.5,case-100265,lower
1667,regenerated_new/20/T/case-100265_JAY_ANNOTATION.png,203.57,71.2388,64.4093,529.07,138.2612,209.5,case-100265,lower
1668,regenerated_new/2/T/case-100304_JAY_ANNOTATION_NONE.png,-398.463,-96.9226,62.8721,15.536987,301.4226,204.5,case-100304,lower
1669,regenerated_new/3/T/case-100304_JAY_ANNOTATION_NONE.png,-397.188,144.922,62.8721,16.812012,59.578003,204.5,case-100304,lower
1670,regenerated_new/4/T/case-100304_JAY_ANNOTATION.png,-218.304,-137.867,62.8721,195.696,342.367,204.5,case-100304,lower
1671,regenerated_new/5/T/case-100304_JAY_ANNOTATION.png,-205.743,171.501,62.8721,208.257,32.998993,204.5,case-100304,lower
1672,regenerated_new/10/T/case-100304_JAY_ANNOTATION.png,-393.739,20.0018,62.8721,20.260986,184.4982,204.5,case-100304,lower
1673,regenerated_new/11/T/case-100304_JAY_ANNOTATION.png,-321.364,7.41439,62.8721,92.63599,197.0856,204.5,case-100304,lower
1674,regenerated_new/12/T/case-100304_JAY_ANNOTATION.png,-243.34,-58.3426,62.8721,170.66,262.8426,204.5,case-100304,lower
1675,regenerated_new/13/T/case-100304_JAY_ANNOTATION.png,-220.21,121.971,62.8721,193.79,82.529,204.5,case-100304,lower
1676,regenerated_new/14/T/case-100304_JAY_ANNOTATION.png,-155.298,16.6524,62.8721,258.702,187.8476,204.5,case-100304,lower
1677,regenerated_new/15/T/case-100304_JAY_ANNOTATION.png,73.105,-6.95638,62.8721,487.105,211.45638,204.5,case-100304,lower
1678,regenerated_new/16/T/case-100304_JAY_ANNOTATION.png,-21.8205,-115.009,62.8721,392.1795,319.509,204.5,case-100304,lower
1679,regenerated_new/17/T/case-100304_JAY_ANNOTATION.png,-37.9183,115.239,62.8721,376.0817,89.261,204.5,case-100304,lower
1680,regenerated_new/18/T/case-100304_JAY_ANNOTATION.png,156.365,3.39578,62.8721,570.365,201.10422,204.5,case-100304,lower
1681,regenerated_new/19/T/case-100304_JAY_ANNOTATION.png,117.703,-99.0856,62.8721,531.703,303.5856,204.5,case-100304,lower
1682,regenerated_new/20/T/case-100304_JAY_ANNOTATION.png,118.846,108.096,62.8721,532.846,96.404,204.5,case-100304,lower
1683,regenerated_new/1/H/case-100304_JAY_ANNOTATION.png,-232.321,-5.90896,79.6277,93.179,264.90897,259.0,case-100304,upper
1684,regenerated_new/2/H/case-100304_JAY_ANNOTATION.png,-31.9516,-190.47,79.6277,293.5484,449.47,259.0,case-100304,upper
1685,regenerated_new/3/H/case-100304_JAY_ANNOTATION.png,-37.7754,136.695,79.6277,287.7246,122.30499,259.0,case-100304,upper
1686,regenerated_new/4/H/case-100304_JAY_ANNOTATION.png,133.478,-174.66,79.6277,458.978,433.66,259.0,case-100304,upper
1687,regenerated_new/5/H/case-100304_JAY_ANNOTATION.png,157.389,105.771,79.6277,482.88904,153.229,259.0,case-100304,upper
1688,regenerated_new/6/H/case-100304_JAY_ANNOTATION.png,304.654,-177.21,79.6277,630.154,436.21002,259.0,case-100304,upper
1689,regenerated_new/7/H/case-100304_JAY_ANNOTATION.png,273.722,201.927,79.6277,599.222,57.072998,259.0,case-100304,upper
1690,regenerated_new/8/H/case-100304_JAY_ANNOTATION.png,208.876,105.839,79.6277,534.376,153.16101,259.0,case-100304,upper
1691,regenerated_new/9/H/case-100304_JAY_ANNOTATION.png,170.52,-91.7797,79.6277,496.02002,350.7797,259.0,case-100304,upper
1692,regenerated_new/10/H/case-100304_JAY_ANNOTATION.png,-52.5988,-24.9016,79.6277,272.90118,283.9016,259.0,case-100304,upper
1693,regenerated_new/11/H/case-100304_JAY_ANNOTATION.png,35.4236,-40.1287,79.6277,360.92358,299.1287,259.0,case-100304,upper
1694,regenerated_new/12/H/case-100304_JAY_ANNOTATION.png,120.485,-98.1517,79.6277,445.985,357.1517,259.0,case-100304,upper
1695,regenerated_new/13/H/case-100304_JAY_ANNOTATION.png,132.235,68.4972,79.6277,457.735,190.5028,259.0,case-100304,upper
1696,regenerated_new/14/H/case-100304_JAY_ANNOTATION.png,184.715,-33.0737,79.6277,510.21497,292.0737,259.0,case-100304,upper
1697,regenerated_new/1/H/case-100308_JAY_ANNOTATION.png,-206.692,-16.2202,69.6358,109.808,242.7202,226.5,case-100308,upper
1698,regenerated_new/2/H/case-100308_JAY_ANNOTATION.png,-30.58,-146.759,69.6358,285.92,373.259,226.5,case-100308,upper
1699,regenerated_new/3/H/case-100308_JAY_ANNOTATION.png,-65.6573,125.787,69.6358,250.84271,100.713,226.5,case-100308,upper
1700,regenerated_new/4/H/case-100308_JAY_ANNOTATION.png,121.019,-118.386,69.6358,437.51898,344.886,226.5,case-100308,upper
1701,regenerated_new/5/H/case-100308_JAY_ANNOTATION.png,61.3767,104.722,69.6358,377.8767,121.778,226.5,case-100308,upper
1702,regenerated_new/6/H/case-100308_JAY_ANNOTATION.png,221.772,-130.174,69.6358,538.272,356.674,226.5,case-100308,upper
1703,regenerated_new/7/H/case-100308_JAY_ANNOTATION.png,172.842,161.87,69.6358,489.34198,64.630005,226.5,case-100308,upper
1704,regenerated_new/8/H/case-100308_JAY_ANNOTATION.png,211.131,64.994,69.6358,527.631,161.506,226.5,case-100308,upper
1705,regenerated_new/9/H/case-100308_JAY_ANNOTATION.png,190.932,-11.8714,69.6358,507.432,238.3714,226.5,case-100308,upper
1706,regenerated_new/10/H/case-100308_JAY_ANNOTATION.png,-57.4054,-7.91083,69.6358,259.0946,234.41083,226.5,case-100308,upper
1707,regenerated_new/11/H/case-100308_JAY_ANNOTATION.png,3.7412,-15.1865,69.6358,320.2412,241.6865,226.5,case-100308,upper
1708,regenerated_new/12/H/case-100308_JAY_ANNOTATION.png,93.9339,-62.8559,69.6358,410.4339,289.3559,226.5,case-100308,upper
1709,regenerated_new/13/H/case-100308_JAY_ANNOTATION.png,82.8921,71.7535,69.6358,399.3921,154.74649,226.5,case-100308,upper
1710,regenerated_new/14/H/case-100308_JAY_ANNOTATION.png,144.631,3.47722,69.6358,461.13098,223.02278,226.5,case-100308,upper
1711,regenerated_new/2/T/case-100308_JAY_ANNOTATION_NONE.png,-291.071,-148.383,60.5662,22.428986,345.383,197.0,case-100308,lower
1712,regenerated_new/4/T/case-100308_JAY_ANNOTATION.png,-152.442,-126.389,60.5662,161.058,323.389,197.0,case-100308,lower
1713,regenerated_new/5/T/case-100308_JAY_ANNOTATION.png,-173.116,115.144,60.5662,140.384,81.856,197.0,case-100308,lower
1714,regenerated_new/10/T/case-100308_JAY_ANNOTATION.png,-299.252,-12.9237,60.5662,14.247986,209.9237,197.0,case-100308,lower
1715,regenerated_new/11/T/case-100308_JAY_ANNOTATION.png,-243.872,-11.1042,60.5662,69.628006,208.1042,197.0,case-100308,lower
1716,regenerated_new/12/T/case-100308_JAY_ANNOTATION.png,-138.216,-62.6988,60.5662,175.284,259.6988,197.0,case-100308,lower
1717,regenerated_new/13/T/case-100308_JAY_ANNOTATION.png,-137.148,68.2381,60.5662,176.352,128.7619,197.0,case-100308,lower
1718,regenerated_new/14/T/case-100308_JAY_ANNOTATION.png,-91.4398,0.887811,60.5662,222.06021,196.11218,197.0,case-100308,lower
1719,regenerated_new/15/T/case-100308_JAY_ANNOTATION.png,108.184,4.56691,60.5662,421.684,192.43309,197.0,case-100308,lower
1720,regenerated_new/16/T/case-100308_JAY_ANNOTATION.png,79.4921,-77.5942,60.5662,392.9921,274.5942,197.0,case-100308,lower
1721,regenerated_new/17/T/case-100308_JAY_ANNOTATION.png,73.9233,82.303,60.5662,387.4233,114.697,197.0,case-100308,lower
1722,regenerated_new/18/T/case-100308_JAY_ANNOTATION.png,243.011,-5.78783,60.5662,556.511,202.78783,197.0,case-100308,lower
1723,regenerated_new/19/T/case-100308_JAY_ANNOTATION.png,203.853,-88.4285,60.5662,517.353,285.4285,197.0,case-100308,lower
1724,regenerated_new/20/T/case-100308_JAY_ANNOTATION.png,188.078,73.5057,60.5662,501.578,123.4943,197.0,case-100308,lower
1725,regenerated_new/2/T/case-100309_JAY_ANNOTATION_NONE.png,-382.373,-140.741,63.9481,18.127014,348.741,208.0,case-100309,lower
